"","MSSubClass","MSZoning","LotFrontage","LotArea","Street","Alley","LotShape","LandContour","Utilities","LotConfig","LandSlope","Neighborhood","Condition1","Condition2","BldgType","HouseStyle","OverallQual","OverallCond","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","GarageType","GarageFinish","GarageCars","GarageArea","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","House_Age_Yrs","RemodAdd_Age_Yrs","Garage_Age_Yrs","SalePrice","RoofMatl_WdShngl","FireplaceQu_Ex","HeatingQC_Ex","GarageQual_abv_avg","PoolQC_Ex","Heating_Gas","SaleCondition_Partial","OverallQual2_x_GarageCars","OverallQual2_x_TotRmsAbvGrd_log","OverallQual2_x_GrLivArea","OverallQual2_x_LotArea_log","OverallQual_2"
"385","60","RL",0,53107,"Pave","NoA","IR2","Low","AllPub","Corner","Mod","ClearCr","Feedr","Norm","1Fam","2Story",6,5,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",985,"Unf",0,595,1580,"Y","SBrkr",1079,874,0,1953,1,0,2,1,3,1,"Gd",9,"Typ",2,"Attchd","Fin",2,501,"TA","Y",216,231,0,0,0,0,"NoF","NoM",0,"6","2007","WD",15,15,15,240000,0,0,1,1,0,1,0,72,79.1000847841039,70308,391.682304910211,36
"386","120","RL",43,3182,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Blmngtn","Norm","Norm","TwnhsE","1Story",8,5,"Gable","VinylSd","VinylSd","BrkFace",16,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1232,1256,"Y","SBrkr",1269,0,0,1269,0,0,2,0,2,1,"Gd",6,"Typ",1,"Attchd","Fin",2,430,"TA","Y",146,20,0,0,144,0,"NoF","NoM",0,"4","2010","WD",6,5,6,192000,0,0,1,1,0,1,0,128,114.672606030596,81216,516.176973369455,64
"387","50","RL",58,8410,"Pave","NoA","Reg","Lvl","AllPub","FR2","Gtl","Edwards","Feedr","Norm","1Fam","1.5Fin",5,3,"Gambrel","Wd Sdng","VinylSd","None",0,"TA","Fa","PConc","TA","TA","No","Unf",0,"Unf",0,658,658,"Y","SBrkr",658,526,0,1184,0,0,1,0,5,1,"TA",8,"Typ",0,"NoG","NoG",0,0,"NoG","N",0,151,0,0,0,0,"NoF","NoM",0,"5","2006","WD",96,10,0,81000,0,0,0,0,0,1,0,0,51.9860385419959,29600,225.929418824175,25
"388","80","RL",72,7200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","SLvl",6,6,"Hip","MetalSd","MetalSd","BrkFace",255,"TA","TA","CBlock","TA","TA","Av","ALQ",631,"Unf",0,410,1041,"Y","SBrkr",1125,0,0,1125,1,0,1,0,3,1,"TA",6,"Typ",1,"Detchd","Unf",1,352,"TA","Y",296,0,0,0,0,0,"GdWo","NoM",0,"10","2009","WD",33,33,32,125000,0,0,1,1,0,1,0,36,64.50334089221,40500,319.746106980149,36
"389","20","RL",93,9382,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",125,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1468,1468,"Y","SBrkr",1479,0,0,1479,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd","RFn",2,577,"TA","Y",120,25,0,0,0,0,"NoF","NoM",0,"7","2008","WD",9,8,9,191000,0,0,1,1,0,1,0,98,87.7962139921747,72471,448.180863705532,49
"390","60","RL",96,12474,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NridgHt","Norm","Norm","1Fam","2Story",10,5,"Gable","VinylSd","VinylSd","Stone",272,"Ex","TA","PConc","Ex","TA","Av","GLQ",1280,"Unf",0,402,1682,"Y","SBrkr",1742,590,0,2332,1,0,2,1,3,1,"Ex",9,"Typ",1,"BuiltIn","Fin",3,846,"TA","Y",196,134,0,0,0,0,"NoF","NoM",0,"8","2008","New",1,0,0,426000,0,1,1,1,0,1,1,300,219.722457733622,233200,943.140175708607,100
"391","50","RL",50,8405,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,8,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","Gd","No","Rec",241,"BLQ",391,229,861,"Y","SBrkr",961,406,0,1367,1,0,1,0,4,1,"TA",7,"Typ",0,"Detchd","Unf",1,384,"TA","Y",0,130,112,0,0,0,"MnPrv","NoM",0,"4","2008","WD",108,58,30,119000,0,0,1,1,0,1,0,25,48.6477537263828,34175,225.914551146068,25
"392","60","RL",71,12209,"Pave","NoA","IR1","Lvl","AllPub","CulDSac","Gtl","Mitchel","Norm","Norm","1Fam","2Story",6,5,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","TA","No","ALQ",690,"Unf",0,114,804,"Y","SBrkr",804,1157,0,1961,1,0,2,1,3,1,"Gd",7,"Typ",1,"BuiltIn","Fin",2,560,"TA","Y",125,192,0,0,0,0,"NoF","NoM",0,"6","2009","WD",8,7,8,215000,0,0,1,1,0,1,0,72,70.0527653659913,70596,338.757431892079,36
"393","20","RL",0,8339,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","Slab","NoB","NoB","NoB","NoB",0,"NoB",0,0,0,"Y","SBrkr",882,0,0,882,0,0,1,0,3,1,"TA",5,"Typ",0,"Attchd","RFn",1,294,"TA","Y",0,0,0,0,0,0,"MnPrv","Shed",1200,"7","2007","WD",48,48,48,106500,0,0,0,1,0,1,0,25,40.2359478108525,22050,225.717464602175,25
"394","30","RL",0,7446,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","BrkSide","Feedr","Norm","1Fam","1Story",4,5,"Gable","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Rec",266,"Unf",0,522,788,"Y","FuseA",788,0,0,788,0,0,1,0,2,1,"TA",4,"Typ",2,"NoG","NoG",0,0,"NoG","Y",0,0,0,0,0,0,"GdWo","NoM",0,"4","2006","WD",65,56,0,100000,0,0,0,0,0,1,0,0,22.1807097779182,12608,142.646916070923,16
"395","50","RL",60,10134,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","1.5Fin",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,735,735,"Y","FuseA",735,299,0,1034,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd","Unf",1,240,"TA","Y",0,39,0,0,0,0,"NoF","NoM",0,"7","2007","WD",67,57,67,109000,0,0,0,1,0,1,0,25,40.2359478108525,25850,230.591284650896,25
"396","20","RL",68,9571,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,6,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",739,"Unf",0,405,1144,"Y","SBrkr",1144,0,0,1144,1,0,1,0,3,1,"TA",6,"Typ",0,"Attchd","Unf",1,596,"TA","Y",44,0,0,0,0,0,"NoF","NoM",0,"6","2010","WD",54,54,54,129000,0,0,0,1,0,1,0,25,44.7939867307014,28600,229.162324304898,25
"397","20","RL",60,7200,"Pave","NoA","Reg","Low","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",5,5,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Av","Rec",777,"Unf",0,117,894,"Y","SBrkr",894,0,0,894,0,0,1,0,2,1,"TA",6,"Typ",0,"Detchd","RFn",2,600,"TA","Y",215,0,0,0,0,0,"NoF","NoM",0,"9","2009","WD",37,37,24,123000,0,0,0,1,0,1,0,50,44.7939867307014,22350,222.045907625104,25
"398","60","RL",69,7590,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","PosN","Norm","1Fam","2Story",5,5,"Gable","VinylSd","VinylSd","BrkFace",288,"TA","TA","CBlock","TA","TA","No","ALQ",540,"Unf",0,324,864,"Y","SBrkr",876,936,0,1812,0,0,2,0,4,1,"TA",8,"Typ",1,"Attchd","RFn",1,264,"TA","Y",0,168,0,0,0,0,"NoF","NoM",0,"7","2007","WD",45,45,45,169500,0,0,0,1,0,1,0,25,51.9860385419959,45300,223.364671759742,25
"399","30","RM",60,8967,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","IDOTRR","Norm","Norm","1Fam","1Story",5,2,"Gable","MetalSd","MetalSd","None",0,"TA","Fa","BrkTil","Fa","Fa","No","Unf",0,"Unf",0,961,961,"Y","Mix",1077,0,0,1077,0,0,1,0,2,1,"TA",6,"Maj2",0,"Detchd","Unf",1,338,"Po","N",0,0,0,0,0,0,"NoF","NoM",0,"11","2007","WD",87,57,87,67000,0,0,0,0,0,1,0,25,44.7939867307014,26925,227.532661273801,25
"400","60","FV",65,8125,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",7,5,"Gable","CemntBd","CmentBd","Stone",100,"Gd","TA","PConc","Gd","TA","No","GLQ",812,"Unf",0,280,1092,"Y","SBrkr",1112,438,0,1550,1,0,2,0,2,1,"Gd",7,"Typ",0,"Attchd","Fin",2,438,"TA","Y",0,168,0,0,0,0,"NoF","NoM",0,"10","2009","WD",3,2,2,241000,0,0,1,1,0,1,0,98,95.3495973037104,75950,441.132349352699,49
"401","120","RL",38,14963,"Pave","NoA","IR2","Lvl","AllPub","Inside","Gtl","Veenker","Norm","Norm","TwnhsE","1Story",8,5,"Gable","BrkFace","BrkFace","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",786,"Unf",0,474,1260,"Y","SBrkr",1288,0,0,1288,1,0,1,1,1,1,"Ex",4,"Typ",2,"Attchd","Fin",2,500,"TA","Y",120,30,0,0,224,0,"NoF","NoM",0,"12","2008","WD",12,12,12,245500,0,0,1,1,0,1,0,128,88.722839111673,82432,615.253489035739,64
"402","20","RL",65,8767,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1286,1310,"Y","SBrkr",1310,0,0,1310,0,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd","Fin",2,400,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"7","2006","New",1,1,1,164990,0,0,1,1,0,1,1,98,87.7962139921747,64190,444.858747627841,49
"403","30","RL",60,10200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","1Story",5,8,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,672,672,"Y","SBrkr",672,0,0,672,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,240,"TA","N",168,0,0,0,0,0,"GdPrv","NoM",0,"8","2008","WD",68,11,68,108000,0,0,1,1,0,1,0,25,34.6573590279973,16800,230.753574981809,25
"404","60","RL",93,12090,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Hip","VinylSd","VinylSd","BrkFace",650,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1141,1141,"Y","SBrkr",1165,1098,0,2263,0,0,2,1,4,1,"Gd",10,"Typ",1,"BuiltIn","Fin",2,420,"TA","Y",144,123,0,0,0,0,"NoF","NoM",0,"7","2006","WD",8,8,8,258000,0,0,0,1,0,1,0,128,147.365445951619,144832,601.608572390966,64
"405","60","RL",0,10364,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","2Story",6,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,806,806,"Y","SBrkr",806,766,0,1572,0,0,2,1,3,1,"TA",7,"Typ",1,"BuiltIn","Fin",2,373,"TA","Y",0,40,0,0,0,0,"NoF","NoM",0,"5","2007","WD",12,11,12,168000,0,0,0,1,0,1,0,72,70.0527653659913,56592,332.859367500552,36
"406","20","RL",0,9991,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","Sawyer","Feedr","Norm","1Fam","1Story",4,4,"Gable","Plywood","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",1116,"Unf",0,165,1281,"Y","SBrkr",1620,0,0,1620,1,0,2,0,3,1,"TA",8,"Min1",1,"Attchd","Unf",2,490,"TA","Y",120,78,0,0,0,0,"GdWo","NoM",0,"6","2009","WD",33,16,16,150000,0,0,1,1,0,1,0,32,33.2710646668774,25920,147.351039467728,16
"407","50","RL",51,10480,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","SWISU","Norm","Norm","1Fam","1.5Fin",6,5,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1064,1064,"Y","FuseA",1166,0,473,1639,0,0,1,0,3,1,"TA",6,"Maj2",0,"Detchd","Unf",1,240,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"3","2008","WD",72,58,72,115000,0,0,1,1,0,1,0,36,64.50334089221,59004,333.260062483501,36
"408","70","RL",63,15576,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Crawfor","Norm","Norm","1Fam","2Story",6,7,"Gable","Wd Sdng","Plywood","None",0,"TA","TA","BrkTil","Gd","TA","No","Unf",0,"Unf",0,840,840,"Y","SBrkr",840,840,0,1680,0,0,2,0,4,1,"TA",8,"Typ",0,"Attchd","Unf",1,308,"TA","Y",0,0,160,0,0,0,"NoF","NoM",0,"3","2008","WD",93,32,48,177000,0,0,1,1,0,1,0,36,74.8598955004741,60480,347.525515693873,36
"409","60","RL",109,14154,"Pave","NoA","Reg","Lvl","AllPub","Corner","Gtl","NridgHt","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",350,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,1063,1063,"Y","SBrkr",1071,1101,0,2172,0,0,2,1,3,1,"Gd",9,"Typ",1,"Attchd","RFn",3,947,"TA","Y",192,62,0,0,0,0,"NoF","NoM",0,"8","2007","New",1,1,1,280000,0,0,1,1,0,1,1,147,107.664004289475,106428,468.329874883151,49
"410","60","FV",85,10800,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","2Story",8,5,"Gable","VinylSd","VinylSd","Stone",100,"Gd","TA","PConc","Ex","TA","No","GLQ",789,"Unf",0,245,1034,"Y","SBrkr",1050,1028,0,2078,1,0,2,1,3,1,"Ex",8,"Typ",1,"Attchd","Fin",3,836,"TA","Y",0,102,0,0,0,0,"NoF","NoM",0,"4","2008","New",1,0,0,339750,0,0,1,1,0,1,1,192,133.084258667509,132992,594.387290439188,64
"411","20","RL",68,9571,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1Story",5,3,"Gable","BrkComm","Brk Cmn","None",0,"TA","Fa","CBlock","TA","Fa","No","Unf",0,"Unf",0,1276,1276,"Y","FuseA",1276,0,0,1276,0,0,1,0,3,1,"TA",5,"Mod",0,"Attchd","Unf",1,350,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"6","2009","COD",51,51,51,60000,0,0,0,1,0,1,0,25,40.2359478108525,31900,229.162324304898,25
"412","190","RL",100,34650,"Pave","NoA","Reg","Bnk","AllPub","Inside","Gtl","Gilbert","Norm","Norm","2fmCon","1Story",5,5,"Hip","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Mn","Rec",1056,"Unf",0,0,1056,"N","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",5,"Typ",0,"Attchd","Fin",2,572,"TA","Y",264,0,0,0,0,0,"NoF","NoM",0,"1","2006","WD",51,51,51,145000,0,0,0,1,0,1,0,50,40.2359478108525,26400,261.326325115451,25
"413","20","FV",0,4403,"Pave","NoA","IR2","Lvl","AllPub","Inside","Gtl","Somerst","Norm","Norm","1Fam","1Story",7,5,"Gable","MetalSd","MetalSd","Stone",432,"Ex","TA","PConc","Ex","TA","Av","GLQ",578,"Unf",0,892,1470,"Y","SBrkr",1478,0,0,1478,1,0,2,1,2,1,"Gd",7,"Typ",1,"Attchd","Fin",2,484,"TA","Y",0,144,0,0,0,0,"NoF","NoM",0,"6","2010","New",1,1,1,222000,0,0,1,1,0,1,1,98,95.3495973037104,72422,411.112028882032,49
"414","30","RM",56,8960,"Pave","Grvl","Reg","Lvl","AllPub","Inside","Gtl","OldTown","Artery","Norm","1Fam","1Story",5,6,"Gable","WdShing","Wd Shng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1008,1008,"Y","FuseA",1028,0,0,1028,0,0,1,0,2,1,"TA",5,"Typ",1,"Detchd","Unf",2,360,"TA","Y",0,0,130,0,0,0,"NoF","NoM",0,"3","2010","WD",83,60,83,115000,0,0,0,1,0,1,0,50,40.2359478108525,25700,227.513137649224,25
"415","60","RL",59,11228,"Pave","NoA","IR2","Lvl","AllPub","CulDSac","Gtl","SawyerW","Norm","Norm","1Fam","2Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","BLQ",50,"GLQ",531,499,1080,"Y","SBrkr",1080,1017,0,2097,0,1,2,1,3,1,"Gd",9,"Typ",1,"Attchd","Unf",3,678,"TA","Y",196,187,0,0,0,0,"NoF","NoM",0,"12","2008","WD",15,15,15,228000,0,0,1,1,0,1,0,147,107.664004289475,102753,456.982130936607,49
"416","20","RL",73,8899,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Gilbert","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1316,1340,"Y","SBrkr",1340,0,0,1340,0,0,2,0,3,1,"Gd",6,"Typ",0,"Attchd","Fin",2,396,"TA","Y",100,30,0,0,0,0,"NoF","NoM",0,"8","2007","New",0,0,0,181134,0,0,1,1,0,1,1,98,87.7962139921747,65660,445.591015302986,49
"417","60","RL",74,7844,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Sawyer","Norm","Norm","1Fam","2Story",6,7,"Hip","HdBoard","HdBoard","BrkFace",203,"TA","TA","CBlock","TA","TA","No","ALQ",209,"Unf",0,463,672,"Y","SBrkr",672,728,0,1400,0,0,1,1,3,1,"TA",6,"Typ",1,"Attchd","Fin",2,440,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"3","2006","WD",28,28,28,149500,0,0,0,1,0,1,0,72,64.50334089221,50400,322.830150743385,36
"418","70","RL",86,22420,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","Crawfor","Feedr","Norm","1Fam","2Story",6,6,"Hip","Wd Sdng","Stucco","None",0,"TA","TA","BrkTil","Gd","TA","No","BLQ",1128,"Unf",0,242,1370,"N","FuseA",1370,1254,0,2624,1,0,2,1,4,1,"TA",10,"Typ",1,"Detchd","Unf",3,864,"TA","N",0,0,0,0,0,0,"NoF","NoM",0,"11","2007","WD",89,57,89,239000,0,0,0,1,0,1,0,108,82.8930633477857,94464,360.637513078541,36
"419","50","RL",60,8160,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Edwards","Norm","Norm","1Fam","1.5Fin",5,6,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",312,"Unf",0,444,756,"N","FuseF",756,378,0,1134,1,0,1,1,3,1,"TA",7,"Typ",0,"Detchd","Unf",1,240,"TA","P",0,0,0,0,0,0,"NoF","NoM",0,"4","2007","WD",67,57,67,126000,0,0,0,1,0,1,0,25,48.6477537263828,28350,225.174986198954,25
"420","20","RL",65,8450,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",5,6,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",775,"Unf",0,281,1056,"Y","SBrkr",1056,0,0,1056,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd","Unf",1,304,"TA","Y",0,85,184,0,0,0,"NoF","NoM",0,"7","2010","WD",42,42,42,142000,0,0,1,1,0,1,0,25,44.7939867307014,26400,226.04804300878,25
"421","90","RM",78,7060,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","Mitchel","Norm","Norm","Duplex","SFoyer",7,5,"Gable","VinylSd","VinylSd","BrkFace",200,"TA","Gd","PConc","Gd","Gd","Gd","GLQ",1309,"Unf",0,35,1344,"Y","SBrkr",1344,0,0,1344,2,0,2,0,2,2,"TA",8,"Typ",0,"Attchd","Fin",4,784,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"11","2008","WD",11,10,11,206300,0,0,1,1,0,1,0,196,101.892635542312,65856,434.247816193877,49
"422","20","RL",0,16635,"Pave","NoA","IR1","Lvl","AllPub","FR2","Gtl","NWAmes","Norm","Norm","1Fam","1Story",6,7,"Gable","CemntBd","CmentBd","Stone",126,"Gd","TA","CBlock","Gd","TA","No","ALQ",1246,"Unf",0,356,1602,"Y","SBrkr",1602,0,0,1602,0,1,2,0,3,1,"Gd",8,"Typ",1,"Attchd","Fin",2,529,"TA","Y",240,0,0,0,0,0,"NoF","NoM",0,"6","2009","WD",32,9,32,215000,0,0,0,1,0,1,0,72,74.8598955004741,57672,349.893510784293,36
"423","20","RL",100,21750,"Pave","NoA","Reg","HLS","AllPub","Inside","Mod","Mitchel","Artery","Norm","1Fam","1Story",5,5,"Hip","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,988,988,"Y","FuseA",988,0,0,988,0,0,1,0,2,1,"TA",4,"Typ",0,"Attchd","RFn",2,520,"TA","N",0,0,0,0,0,0,"NoF","NoM",0,"2","2008","WD",54,54,54,113000,0,0,1,1,0,1,0,50,34.6573590279973,24700,249.684225912921,25
"424","60","RL",80,9200,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NoRidge","Norm","Norm","1Fam","2Story",8,5,"Gable","VinylSd","VinylSd","BrkFace",473,"Gd","TA","PConc","Gd","TA","No","GLQ",986,"Unf",0,484,1470,"Y","SBrkr",1470,1160,0,2630,1,0,2,1,4,1,"Gd",8,"Typ",1,"Attchd","Fin",3,696,"TA","Y",0,66,0,0,0,0,"NoF","NoM",0,"6","2008","WD",10,10,10,315000,0,0,0,1,0,1,0,192,133.084258667509,168320,584.125360834376,64
"425","20","RL",72,9000,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",6,5,"Gable","Wd Sdng","Wd Sdng","BrkFace",74,"TA","TA","CBlock","Gd","TA","No","LwQ",616,"Unf",0,580,1196,"Y","FuseA",1196,0,0,1196,1,0,1,0,2,1,"TA",6,"Typ",1,"Attchd","RFn",1,297,"TA","Y",0,44,0,0,0,0,"NoF","NoM",0,"5","2008","WD",52,52,52,139000,0,0,0,1,0,1,0,36,64.50334089221,43056,327.779274827461,36
"426","60","RM",60,3378,"Pave","Grvl","Reg","HLS","AllPub","Inside","Gtl","OldTown","Norm","Norm","1Fam","2Story",7,8,"Gable","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,651,651,"Y","SBrkr",707,682,0,1389,0,0,1,1,3,1,"TA",6,"Typ",2,"Detchd","Unf",1,240,"TA","P",0,0,126,0,0,0,"NoF","NoM",0,"9","2009","WD",63,17,62,135000,0,0,0,1,0,1,0,49,87.7962139921747,68061,398.12691577102,49
"427","80","RL",0,12800,"Pave","NoA","Reg","Low","AllPub","Inside","Mod","SawyerW","Norm","Norm","1Fam","SLvl",7,5,"Gable","Wd Sdng","Wd Sdng","BrkFace",145,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1518,"Unf",0,0,1518,"Y","SBrkr",1644,0,0,1644,1,1,2,0,2,1,"Gd",5,"Typ",1,"Attchd","Fin",2,569,"TA","Y",80,0,0,0,396,0,"NoF","NoM",0,"8","2009","WD",20,20,20,275000,0,0,0,1,0,1,0,98,78.8624577092709,80556,463.402822045478,49
"428","20","RL",77,8593,"Pave","NoA","IR1","Lvl","AllPub","Inside","Gtl","NAmes","Norm","Norm","1Fam","1Story",4,6,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Rec",288,"Unf",0,619,907,"Y","SBrkr",907,0,0,907,0,0,1,0,3,1,"TA",5,"Typ",0,"Detchd","Unf",1,352,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"7","2008","WD",51,51,44,109008,0,0,1,1,0,1,0,16,25.7510065989456,14512,144.939251157012,16
"429","20","RL",64,6762,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","CollgCr","Norm","Norm","1Fam","1Story",7,5,"Gable","VinylSd","VinylSd","BrkFace",108,"Gd","TA","PConc","Gd","TA","No","GLQ",664,"Unf",0,544,1208,"Y","SBrkr",1208,0,0,1208,1,0,2,0,2,1,"Gd",6,"Typ",0,"Attchd","RFn",2,628,"TA","Y",105,54,0,0,0,0,"NoF","NoM",0,"9","2007","New",0,0,0,195400,0,0,1,1,0,1,1,98,87.7962139921747,59192,432.134625180124,49
"430","20","RL",130,11457,"Pave","NoA","IR1","Lvl","AllPub","Corner","Gtl","Timber","Norm","Norm","1Fam","1Story",6,5,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Mn","GLQ",1005,"Unf",0,387,1392,"Y","SBrkr",1412,0,0,1412,1,0,2,0,3,1,"Gd",6,"Typ",1,"Attchd","Unf",2,576,"TA","Y",0,0,169,0,0,0,"NoF","NoM",0,"3","2009","WD",21,21,21,175000,0,0,0,1,0,1,0,72,64.50334089221,50832,336.46882233217,36
"431","160","RM",21,1680,"Pave","NoA","Reg","Lvl","AllPub","Inside","Gtl","BrDale","Norm","Norm","Twnhs","2Story",6,5,"Gable","HdBoard","HdBoard","BrkFace",232,"TA","TA","CBlock","TA","TA","No","ALQ",387,"Unf",0,96,483,"Y","SBrkr",483,504,0,987,0,0,1,1,2,1,"TA",4,"Typ",0,"Detchd","Unf",1,264,"TA","Y",0,0,0,0,0,0,"NoF","NoM",0,"7","2008","COD",37,37,37,85400,0,0,0,1,0,1,0,36,49.9065970003161,35532,267.355766606303,36
"432","50","RM",60,5586,"Pave","NoA","IR1","Bnk","AllPub","Inside","Gtl","OldTown","Feedr","Norm","1Fam","1.5Fin",6,7,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,901,901,"Y","SBrkr",1088,110,0,1198,0,0,1,0,4,1,"TA",7,"Typ",0,"NoG","NoG",0,0,"NoG","N",0,98,0,0,0,0,"MnPrv","NoM",0,"9","2008","ConLD",88,10,0,79900,0,0,0,0,0,1,0,0,70.0527653659913,43128,310.608674874184,36
